14,1,-10.774
15,1,-10.349
16,1,-9.8162
17,1,-9.4277
18,1,-8.9478
19,1,-8.6013
20,1,-8.1727
21,1,-7.8706
22,1,-7.4931
23,1,-7.2267
24,1,-6.8836
25,1,-6.6506
26,1,-6.4244
27,1,-6.1416
28,1,-5.967
29,1,-5.7886
30,1,-5.6846
31,1,-5.5625
32,1,-5.5716
33,1,-5.5656
34,1,-5.6288
35,1,-5.7014
36,1,-5.8821
37,1,-6.0468
38,1,-6.3738
39,1,-6.7888
40,1,-7.2175
41,1,-7.5998
42,1,-8.31
43,1,-9.1147
44,1,-10.125
45,1,-11.404
46,1,-13.14
47,1,-14.665
48,1,-15.89
49,1,-16.603
50,1,-16.182
51,1,-14.884
52,1,-12.34
53,1,-9.8683
54,1,-7.9936
55,1,-6.2277
56,1,-4.7162
57,1,-3.288
58,1,-2.1274
59,1,-1.0747
60,1,-0.28043
61,1,0.60066
62,1,1.4418
63,1,2.0168
64,1,2.7426
65,1,3.2692
66,1,3.9141
67,1,4.3491
68,1,4.923
69,1,5.283
70,1,5.5985
71,1,5.8874
72,1,6.1645
73,1,6.4383
74,1,6.6927
75,1,6.9236
76,1,7.0004
77,1,7.199
78,1,7.2342
79,1,7.3451
80,1,7.3071
81,1,7.3537
82,1,7.2847
83,1,7.2206
84,1,7.1268
85,1,7.0004
86,1,6.7459
87,1,6.6494
88,1,6.3424
89,1,6.0115
90,1,5.8016
-90,2,-12.198
-89,2,-12.009
-88,2,-11.86
-87,2,-11.589
-86,2,-11.532
-85,2,-11.363
-84,2,-11.244
-83,2,-11.17
-82,2,-11.145
-81,2,-11.142
-80,2,-11.204
-79,2,-11.141
-78,2,-11.299
-77,2,-11.316
-76,2,-11.486
-75,2,-11.587
-74,2,-11.705
-73,2,-11.945
-72,2,-12.158
-71,2,-12.391
-70,2,-12.593
-69,2,-12.88
-68,2,-13.106
-67,2,-13.383
-66,2,-13.669
-65,2,-13.974
-64,2,-14.293
-63,2,-14.48
-62,2,-14.617
-61,2,-14.782
-60,2,-14.962
-59,2,-15.225
-58,2,-15.521
-57,2,-15.857
-56,2,-16.28
-55,2,-16.766
-54,2,-17.319
-53,2,-17.953
-52,2,-18.681
-51,2,-19.446
-50,2,-20.453
-49,2,-21.475
-48,2,-22.658
-47,2,-23.62
-46,2,-24.401
-45,2,-24.787
-44,2,-24.693
-43,2,-24.244
-42,2,-23.506
-41,2,-22.592
-40,2,-21.448
-39,2,-20.691
-38,2,-19.89
-37,2,-19
-36,2,-18.334
-35,2,-17.834
-34,2,-17.231
-33,2,-16.857
-32,2,-16.473
-31,2,-16.156
-30,2,-15.936
-29,2,-15.707
-28,2,-15.535
-27,2,-15.42
-26,2,-15.317
-25,2,-15.294
-24,2,-15.323
-23,2,-15.304
-22,2,-15.252
-21,2,-15.237
-20,2,-15.263
-19,2,-15.307
-18,2,-15.39
-17,2,-15.485
-16,2,-15.642
-15,2,-15.793
-14,2,-15.992
-13,2,-16.159
-12,2,-16.35
-11,2,-16.518
-10,2,-16.726
-9,2,-16.855
-8,2,-17.047
-7,2,-17.199
-6,2,-17.306
-5,2,-17.367
-4,2,-17.407
-3,2,-17.375
-2,2,-17.334
-1,2,-17.188
0,2,-17.003
1,2,-16.708
2,2,-16.448
3,2,-16.025
4,2,-15.668
5,2,-15.152
6,2,-14.745
7,2,-14.181
8,2,-13.737
9,2,-13.169
10,2,-12.591
11,2,-12.154
12,2,-11.583
13,2,-11.148
14,2,-10.588
15,2,-10.169
16,2,-9.6432
17,2,-9.2569
18,2,-8.772
19,2,-8.4207
20,2,-7.9844
21,2,-7.6748
22,2,-7.3884
23,2,-7.0263
24,2,-6.7709
25,2,-6.4437
26,2,-6.219
27,2,-5.9524
28,2,-5.777
29,2,-5.5669
30,2,-5.4777
31,2,-5.3965
32,2,-5.3102
33,2,-5.3534
34,2,-5.3825
35,2,-5.4833
36,2,-5.5832
37,2,-5.8077
38,2,-6.1388
39,2,-6.564
40,2,-6.9612
41,2,-7.6263
42,2,-8.3464
43,2,-9.2524
44,2,-10.376
45,2,-11.689
46,2,-13.331
47,2,-15.165
48,2,-16.489
49,2,-17.098
50,2,-16.28
51,2,-14.228
52,2,-11.955
53,2,-9.5883
54,2,-7.5499
55,2,-5.809
56,2,-4.3283
57,2,-3.0245
58,2,-2.0351
59,2,-0.97131
60,2,0.058764
61,2,0.93172
62,2,1.5646
63,2,2.337
64,2,2.8718
65,2,3.5815
66,2,4.0464
67,2,4.6653
68,2,5.0711
69,2,5.432
70,2,5.7485
71,2,6.0374
72,2,6.315
73,2,6.5843
74,2,6.8376
75,2,6.9312
76,2,7.1462
77,2,7.3453
78,2,7.3679
79,2,7.3451
80,2,7.3278
81,2,7.4359
82,2,7.291
83,2,7.2459
84,2,7.1268
85,2,7.0126
86,2,6.7613
87,2,6.5205
88,2,6.3424
89,2,6.0115
90,2,5.8016
-90,3,-12.198
-89,3,-12.009
-88,3,-11.86
-87,3,-11.589
-86,3,-11.532
-85,3,-11.363
-84,3,-11.237
-83,3,-11.157
-82,3,-11.126
-81,3,-11.142
-80,3,-11.028
-79,3,-11.141
-78,3,-11.129
-77,3,-11.157
-76,3,-11.33
-75,3,-11.437
-74,3,-11.56
-73,3,-11.803
-72,3,-12.025
-71,3,-12.264
-70,3,-12.471
-69,3,-12.698
-68,3,-12.999
-67,3,-13.225
-66,3,-13.521
-65,3,-13.845
-64,3,-14.185
-63,3,-14.538
-62,3,-14.675
-61,3,-14.826
-60,3,-14.996
-59,3,-15.21
-58,3,-15.52
-57,3,-15.866
-56,3,-16.281
-55,3,-16.658
-54,3,-17.254
-53,3,-17.822
-52,3,-18.541
-51,3,-19.375
-50,3,-20.352
-49,3,-21.363
-48,3,-22.516
-47,3,-23.681
-46,3,-24.372
-45,3,-24.759
-44,3,-24.711
-43,3,-24.302
-42,3,-23.592
-41,3,-22.468
-40,3,-21.479
-39,3,-20.552
-38,3,-19.834
-37,3,-18.95
-36,3,-18.288
-35,3,-17.788
-34,3,-17.186
-33,3,-16.81
-32,3,-16.421
-31,3,-16.093
-30,3,-15.824
-29,3,-15.611
-28,3,-15.466
-27,3,-15.319
-26,3,-15.24
-25,3,-15.211
-24,3,-15.238
-23,3,-15.27
-22,3,-15.323
-21,3,-15.294
-20,3,-15.301
-19,3,-15.326
-18,3,-15.394
-17,3,-15.478
-16,3,-15.618
-15,3,-15.751
-14,3,-15.92
-13,3,-16.058
-12,3,-16.217
-11,3,-16.367
-10,3,-16.547
-9,3,-16.713
-8,3,-16.882
-7,3,-17.016
-6,3,-17.109
-5,3,-17.178
-4,3,-17.128
-3,3,-17.081
-2,3,-17.032
-1,3,-16.868
0,3,-16.712
1,3,-16.402
2,3,-16.138
3,3,-15.72
4,3,-15.379
5,3,-14.91
6,3,-14.52
7,3,-13.956
8,3,-13.517
9,3,-12.938
10,3,-12.502
11,3,-11.933
12,3,-11.496
13,3,-10.928
14,3,-10.503
15,3,-9.9621
16,3,-9.5644
17,3,-9.0615
18,3,-8.6915
19,3,-8.2269
20,3,-7.894
21,3,-7.48
22,3,-7.1877
23,3,-6.8183
24,3,-6.569
25,3,-6.2462
26,3,-6.0271
27,3,-5.756
28,3,-5.5953
29,3,-5.4422
30,3,-5.2598
31,3,-5.2006
32,3,-5.1125
33,3,-5.152
34,3,-5.1774
35,3,-5.2725
36,3,-5.372
37,3,-5.5959
38,3,-5.934
39,3,-6.2539
40,3,-6.732
41,3,-7.2928
42,3,-8.0839
43,3,-8.9852
44,3,-10.088
45,3,-11.347
46,3,-13.081
47,3,-14.616
48,3,-16.187
49,3,-16.732
50,3,-16.025
51,3,-14.073
52,3,-11.536
53,3,-9.159
54,3,-7.2901
55,3,-5.3873
56,3,-4.2398
57,3,-2.932
58,3,-1.7538
59,3,-0.6174
60,3,0.17255
61,3,1.0495
62,3,1.8879
63,3,2.4623
64,3,3.2139
65,3,3.7116
66,3,4.1985
67,3,4.7969
68,3,5.2057
69,3,5.5726
70,3,5.8958
71,3,6.1856
72,3,6.4617
73,3,6.7289
74,3,6.9809
75,3,7.0753
76,3,7.2896
77,3,7.3453
78,3,7.516
79,3,7.4971
80,3,7.4587
81,3,7.4359
82,3,7.42
83,3,7.3734
84,3,7.1268
85,3,7.0126
86,3,6.7613
87,3,6.5939
88,3,6.3424
89,3,6.0115
90,3,5.8016
-90,4,-12.198
-89,4,-12.009
-88,4,-11.86
-87,4,-11.589
-86,4,-11.377
-85,4,-11.363
-84,4,-11.237
-83,4,-11.005
-82,4,-10.975
-81,4,-10.969
-80,4,-11.028
-79,4,-10.97
-78,4,-10.967
-77,4,-11.117
-76,4,-11.181
-75,4,-11.293
-74,4,-11.421
-73,4,-11.606
-72,4,-11.895
-71,4,-12.076
-70,4,-12.286
-69,4,-12.584
-68,4,-12.795
-67,4,-13.135
-66,4,-13.433
-65,4,-13.78
-64,4,-14.087
-63,4,-14.445
-62,4,-14.73
-61,4,-14.855
-60,4,-15.027
-59,4,-15.233
-58,4,-15.481
-57,4,-15.802
-56,4,-16.233
-55,4,-16.701
-54,4,-17.25
-53,4,-17.891
-52,4,-18.633
-51,4,-19.475
-50,4,-20.349
-49,4,-21.44
-48,4,-22.552
-47,4,-23.479
-46,4,-24.214
-45,4,-24.655
-44,4,-24.697
-43,4,-24.361
-42,4,-23.517
-41,4,-22.588
-40,4,-21.568
-39,4,-20.577
-38,4,-19.649
-37,4,-18.913
-36,4,-18.25
-35,4,-17.569
-34,4,-17.146
-33,4,-16.711
-32,4,-16.321
-31,4,-15.999
-30,4,-15.773
-29,4,-15.553
-28,4,-15.371
-27,4,-15.245
-26,4,-15.172
-25,4,-15.119
-24,4,-15.144
-23,4,-15.189
-22,4,-15.288
-21,4,-15.337
-20,4,-15.329
-19,4,-15.344
-18,4,-15.403
-17,4,-15.484
-16,4,-15.612
-15,4,-15.729
-14,4,-15.868
-13,4,-15.984
-12,4,-16.114
-11,4,-16.245
-10,4,-16.397
-9,4,-16.478
-8,4,-16.613
-7,4,-16.732
-6,4,-16.816
-5,4,-16.884
-4,4,-16.882
-3,4,-16.872
-2,4,-16.761
-1,4,-16.605
0,4,-16.363
1,4,-16.05
2,4,-15.794
3,4,-15.394
4,4,-15.082
5,4,-14.615
6,4,-14.239
7,4,-13.704
8,4,-13.27
9,4,-12.711
10,4,-12.281
11,4,-11.713
12,4,-11.279
13,4,-10.714
14,4,-10.294
15,4,-9.7594
16,4,-9.367
17,4,-8.866
18,4,-8.4984
19,4,-8.0341
20,4,-7.6968
21,4,-7.2827
22,4,-6.9893
23,4,-6.6184
24,4,-6.3603
25,4,-6.0371
26,4,-5.8359
27,4,-5.6417
28,4,-5.3976
29,4,-5.2613
30,4,-5.0797
31,4,-4.9881
32,4,-4.9659
33,4,-4.9167
34,4,-4.9786
35,4,-5.0256
36,4,-5.173
37,4,-5.401
38,4,-5.7155
39,4,-6.0601
40,4,-6.5085
41,4,-7.0367
42,4,-7.7177
43,4,-8.7478
44,4,-9.8515
45,4,-11.207
46,4,-13.028
47,4,-14.72
48,4,-16.064
49,4,-16.745
50,4,-16.137
51,4,-14.572
52,4,-12.04
53,4,-9.4666
54,4,-7.2531
55,4,-5.4507
56,4,-3.9415
57,4,-2.5402
58,4,-1.3754
59,4,-0.50282
60,4,0.46279
61,4,1.3833
62,4,2.0102
63,4,2.8114
64,4,3.34
65,4,3.8395
66,4,4.5
67,4,4.9438
68,4,5.3507
69,4,5.7169
70,4,6.0413
71,4,6.3319
72,4,6.607
73,4,6.8723
74,4,7.1227
75,4,7.2176
76,4,7.4225
77,4,7.4887
78,4,7.6456
79,4,7.6263
80,4,7.588
81,4,7.5646
82,4,7.547
83,4,7.3734
84,4,7.2833
85,4,7.0126
86,4,6.8914
87,4,6.5939
88,4,6.3424
89,4,6.0115
90,4,5.8016
-90,5,-12.198
-89,5,-12.009
-88,5,-11.86
-87,5,-11.589
-86,5,-11.377
-85,5,-11.209
-84,5,-11.084
-83,5,-11.005
-82,5,-10.975
-81,5,-10.826
-80,5,-10.86
-79,5,-10.84
-78,5,-10.967
-77,5,-11.005
-76,5,-11.037
-75,5,-11.156
-74,5,-11.287
-73,5,-11.475
-72,5,-11.704
-71,5,-11.893
-70,5,-12.168
-69,5,-12.405
-68,5,-12.699
-67,5,-12.981
-66,5,-13.287
-65,5,-13.645
-64,5,-14.037
-63,5,-14.372
-62,5,-14.778
-61,5,-14.892
-60,5,-15.053
-59,5,-15.216
-58,5,-15.494
-57,5,-15.843
-56,5,-16.145
-55,5,-16.591
-54,5,-17.179
-53,5,-17.819
-52,5,-18.56
-51,5,-19.306
-50,5,-20.232
-49,5,-21.252
-48,5,-22.242
-47,5,-23.249
-46,5,-24
-45,5,-24.49
-44,5,-24.622
-43,5,-24.288
-42,5,-23.621
-41,5,-22.708
-40,5,-21.674
-39,5,-20.434
-38,5,-19.548
-37,5,-18.888
-36,5,-18.227
-35,5,-17.54
-34,5,-17.116
-33,5,-16.687
-32,5,-16.295
-31,5,-15.972
-30,5,-15.693
-29,5,-15.471
-28,5,-15.322
-27,5,-15.192
-26,5,-15.096
-25,5,-15.065
-24,5,-15.073
-23,5,-15.137
-22,5,-15.198
-21,5,-15.283
-20,5,-15.352
-19,5,-15.36
-18,5,-15.396
-17,5,-15.482
-16,5,-15.573
-15,5,-15.667
-14,5,-15.762
-13,5,-15.862
-12,5,-15.956
-11,5,-16.061
-10,5,-16.171
-9,5,-16.285
-8,5,-16.389
-7,5,-16.492
-6,5,-16.561
-5,5,-16.552
-4,5,-16.546
-3,5,-16.534
-2,5,-16.414
-1,5,-16.301
0,5,-16.045
1,5,-15.833
2,5,-15.477
3,5,-15.174
4,5,-14.758
5,5,-14.292
6,5,-13.923
7,5,-13.399
8,5,-13.001
9,5,-12.464
10,5,-12.039
11,5,-11.471
12,5,-11.04
13,5,-10.482
14,5,-10.068
15,5,-9.5411
16,5,-9.1521
17,5,-8.6537
18,5,-8.2898
19,5,-7.8296
20,5,-7.4998
21,5,-7.0846
22,5,-6.7888
23,5,-6.5124
24,5,-6.1633
25,5,-5.9251
26,5,-5.6313
27,5,-5.4529
28,5,-5.2111
29,5,-5.0597
30,5,-4.9559
31,5,-4.8162
32,5,-4.7938
33,5,-4.7407
34,5,-4.7896
35,5,-4.835
36,5,-4.9872
37,5,-5.2265
38,5,-5.4681
39,5,-5.8351
40,5,-6.2992
41,5,-6.8169
42,5,-7.495
43,5,-8.3896
44,5,-9.4902
45,5,-11.474
46,5,-13.268
47,5,-15.02
48,5,-16.445
49,5,-16.996
50,5,-16.373
51,5,-14.47
52,5,-12.163
53,5,-9.3843
54,5,-7.0142
55,5,-5.0107
56,5,-3.5186
57,5,-2.5146
58,5,-1.2558
59,5,-0.13363
60,5,0.58292
61,5,1.506
62,5,2.3352
63,5,2.9357
64,5,3.4653
65,5,4.1684
66,5,4.6289
67,5,5.0733
68,5,5.6373
69,5,6.0085
70,5,6.3293
71,5,6.6194
72,5,6.7508
73,5,7.0143
74,5,7.2631
75,5,7.3514
76,5,7.5617
77,5,7.6191
78,5,7.661
79,5,7.6466
80,5,7.6084
81,5,7.5825
82,5,7.547
83,5,7.4987
84,5,7.2833
85,5,7.1406
86,5,6.8914
87,5,6.5939
88,5,6.3424
89,5,6.0115
90,5,5.8016
-90,6,-12.198
-89,6,-12.009
-88,6,-11.707
-87,6,-11.589
-86,6,-11.377
-85,6,-11.209
-84,6,-11.084
-83,6,-11.005
-82,6,-10.812
-81,6,-10.826
-80,6,-10.725
-79,6,-10.806
-78,6,-10.811
-77,6,-10.86
-76,6,-10.9
-75,6,-11.025
-74,6,-11.158
-73,6,-11.348
-72,6,-11.578
-71,6,-11.774
-70,6,-11.989
-69,6,-12.298
-68,6,-12.538
-67,6,-12.829
-66,6,-13.14
-65,6,-13.514
-64,6,-13.912
-63,6,-14.265
-62,6,-14.692
-61,6,-14.922
-60,6,-15.055
-59,6,-15.26
-58,6,-15.454
-57,6,-15.776
-56,6,-16.14
-55,6,-16.629
-54,6,-17.05
-53,6,-17.67
-52,6,-18.395
-51,6,-19.221
-50,6,-20.114
-49,6,-21.09
-48,6,-22.024
-47,6,-23.016
-46,6,-23.775
-45,6,-24.402
-44,6,-24.511
-43,6,-24.262
-42,6,-23.658
-41,6,-22.781
-40,6,-21.546
-39,6,-20.529
-38,6,-19.604
-37,6,-18.811
-36,6,-18.101
-35,6,-17.53
-34,6,-17.038
-33,6,-16.595
-32,6,-16.234
-31,6,-15.958
-30,6,-15.631
-29,6,-15.441
-28,6,-15.235
-27,6,-15.13
-26,6,-15.056
-25,6,-15.014
-24,6,-15.001
-23,6,-15.054
-22,6,-15.116
-21,6,-15.227
-20,6,-15.317
-19,6,-15.377
-18,6,-15.399
-17,6,-15.461
-16,6,-15.529
-15,6,-15.614
-14,6,-15.688
-13,6,-15.765
-12,6,-15.843
-11,6,-15.921
-10,6,-16.005
-9,6,-16.025
-8,6,-16.107
-7,6,-16.173
-6,6,-16.221
-5,6,-16.272
-4,6,-16.25
-3,6,-16.23
-2,6,-16.096
-1,6,-15.919
0,6,-15.669
1,6,-15.466
2,6,-15.124
3,6,-14.859
4,6,-14.444
5,6,-14.108
6,6,-13.613
7,6,-13.233
8,6,-12.705
9,6,-12.181
10,6,-11.779
11,6,-11.231
12,6,-10.807
13,6,-10.256
14,6,-9.8505
15,6,-9.3294
16,6,-8.9426
17,6,-8.447
18,6,-8.0852
19,6,-7.628
20,6,-7.2974
21,6,-6.9855
22,6,-6.5904
23,6,-6.3117
24,6,-5.9629
25,6,-5.7345
26,6,-5.4427
27,6,-5.2482
28,6,-5.0709
29,6,-4.8768
30,6,-4.7557
31,6,-4.651
32,6,-4.5969
33,6,-4.6013
34,6,-4.5771
35,6,-4.6645
36,6,-4.8139
37,6,-5.0051
38,6,-5.3099
39,6,-5.667
40,6,-6.0696
41,6,-6.6522
42,6,-7.3417
43,6,-8.2502
44,6,-9.4953
45,6,-11.307
46,6,-13.686
47,6,-15.468
48,6,-16.803
49,6,-17.228
50,6,-16.544
51,6,-14.573
52,6,-11.816
53,6,-8.9768
54,6,-6.5543
55,6,-5.0559
56,6,-3.4024
57,6,-2.0938
58,6,-0.85848
59,6,-0.072358
60,6,0.93866
61,6,1.8464
62,6,2.4622
63,6,3.0609
64,6,3.7737
65,6,4.2942
66,6,4.7776
67,6,5.3804
68,6,5.7791
69,6,6.1411
70,6,6.4697
71,6,6.7603
72,6,6.893
73,6,7.155
74,6,7.4021
75,6,7.4906
76,6,7.6987
77,6,7.7577
78,6,7.7886
79,6,7.7739
80,6,7.736
81,6,7.7095
82,6,7.6912
83,6,7.4987
84,6,7.4087
85,6,7.1406
86,6,6.8914
87,6,6.5939
88,6,6.3108
89,6,6.0115
90,6,5.8016
-90,7,-12.198
-89,7,-12.009
-88,7,-11.707
-87,7,-11.447
-86,7,-11.377
-85,7,-11.058
-84,7,-10.929
-83,7,-10.846
-82,7,-10.812
-81,7,-10.667
-80,7,-10.698
-79,7,-10.65
-78,7,-10.662
-77,7,-10.719
-76,7,-10.809
-75,7,-10.898
-74,7,-11.034
-73,7,-11.223
-72,7,-11.453
-71,7,-11.658
-70,7,-11.878
-69,7,-12.096
-68,7,-12.447
-67,7,-12.734
-66,7,-13.067
-65,7,-13.374
-64,7,-13.802
-63,7,-14.151
-62,7,-14.601
-61,7,-14.955
-60,7,-15.078
-59,7,-15.239
-58,7,-15.486
-57,7,-15.711
-56,7,-16.09
-55,7,-16.517
-54,7,-17.088
-53,7,-17.718
-52,7,-18.455
-51,7,-19.292
-50,7,-20.198
-49,7,-21.069
-48,7,-22.062
-47,7,-23.008
-46,7,-23.718
-45,7,-24.195
-44,7,-24.333
-43,7,-24.137
-42,7,-23.605
-41,7,-22.627
-40,7,-21.649
-39,7,-20.652
-38,7,-19.71
-37,7,-18.714
-36,7,-18.043
-35,7,-17.541
-34,7,-17.043
-33,7,-16.54
-32,7,-16.231
-31,7,-15.915
-30,7,-15.623
-29,7,-15.396
-28,7,-15.213
-27,7,-15.103
-26,7,-15.01
-25,7,-14.962
-24,7,-14.951
-23,7,-14.986
-22,7,-15.027
-21,7,-15.126
-20,7,-15.211
-19,7,-15.341
-18,7,-15.405
-17,7,-15.445
-16,7,-15.494
-15,7,-15.55
-14,7,-15.574
-13,7,-15.626
-12,7,-15.683
-11,7,-15.733
-10,7,-15.79
-9,7,-15.831
-8,7,-15.89
-7,7,-15.929
-6,7,-15.982
-5,7,-15.914
-4,7,-15.921
-3,7,-15.837
-2,7,-15.689
-1,7,-15.571
0,7,-15.322
1,7,-15.127
2,7,-14.76
3,7,-14.508
4,7,-14.095
5,7,-13.767
6,7,-13.285
7,7,-12.92
8,7,-12.415
9,7,-12.033
10,7,-11.502
11,7,-11.098
12,7,-10.557
13,7,-10.151
14,7,-9.6222
15,7,-9.2303
16,7,-8.7236
17,7,-8.3504
18,7,-7.8754
19,7,-7.5321
20,7,-7.0984
21,7,-6.7866
22,7,-6.3926
23,7,-6.1178
24,7,-5.7735
25,7,-5.539
26,7,-5.2452
27,7,-5.0612
28,7,-4.886
29,7,-4.6755
30,7,-4.5829
31,7,-4.4592
32,7,-4.4366
33,7,-4.4062
34,7,-4.4229
35,7,-4.5152
36,7,-4.6206
37,7,-4.8424
38,7,-5.1628
39,7,-5.5075
40,7,-5.9258
41,7,-6.4443
42,7,-7.2701
43,7,-8.2457
44,7,-9.679
45,7,-11.701
46,7,-13.686
47,7,-15.504
48,7,-16.89
49,7,-17.311
50,7,-16.692
51,7,-14.862
52,7,-12.161
53,7,-9.2613
54,7,-6.7053
55,7,-4.5679
56,7,-3.0436
57,7,-1.6652
58,7,-0.79882
59,7,0.30389
60,7,1.0656
61,7,1.9752
62,7,2.7938
63,7,3.3796
64,7,3.8998
65,7,4.595
66,7,5.0728
67,7,5.5092
68,7,5.908
69,7,6.28
70,7,6.6048
71,7,6.8995
72,7,7.1714
73,7,7.2943
74,7,7.5353
75,7,7.628
76,7,7.8261
77,7,7.8937
78,7,7.9285
79,7,7.9188
80,7,7.862
81,7,7.835
82,7,7.6912
83,7,7.6223
84,7,7.4087
85,7,7.1406
86,7,6.8914
87,7,6.5939
88,7,6.3108
89,7,6.0115
90,7,5.8016
-90,8,-12.198
